model_name,year,top_k,weight_method,n_selected,gross_return,net_return,transaction_cost,avg_selected_return_percent,min_selected_return_percent,max_selected_return_percent,sum_weight
random_forest,2005,10,equal,10,0.49454240200000005,0.490744402,0.003798,49.4542402,-0.064298,101.3755,1.0
random_forest,2006,10,equal,10,0.22542565,0.22162765,0.003798,22.542564999999996,-25.3651,136.4328,1.0
random_forest,2007,10,equal,10,-0.4495194,-0.45331740000000004,0.003798,-44.95194,-73.9165,7.3156,1.0
random_forest,2008,10,equal,10,0.9964004000000002,0.9926024000000002,0.003798,99.64004000000001,9.8527,248.0769,1.0
random_forest,1998,10,score,10,0.5463493126255979,0.542551312625598,0.003798,54.83551,-47.1594,240.1467,1.0000000000000002
random_forest,1999,10,score,10,-0.40333824879974894,-0.40713624879974897,0.003798,-40.54687,-75.0269,-1.8891,1.0
random_forest,2000,10,score,10,0.5987463004811935,0.5949483004811935,0.003798,59.495630000000006,-25.3667,401.5549,1.0000000000000002
random_forest,2001,10,score,10,0.08066933183802148,0.07687133183802149,0.003798,7.82467,-40.9677,96.6168,0.9999999999999999
random_forest,2002,10,score,10,0.3973629122428735,0.3935649122428735,0.003798,39.474619999999994,-19.1426,109.5993,1.0000000000000002
random_forest,2003,10,score,10,0.09606852818324683,0.09227052818324684,0.003798,9.33605,-39.1873,67.9134,1.0
random_forest,2004,10,score,10,0.376184377858025,0.372386377858025,0.003798,38.392483,-24.2252,251.7606,1.0
